Time,Core,IPC,LLC Misses,LLC[KB],MBL[MB/s],MBR[MB/s]
2020-12-23 10:22:00,"51",1.10,612555,8080.0,60.9,23.2
2020-12-23 10:22:00,"52",1.36,765417,1200.0,121.6,4.5
2020-12-23 10:22:00,"53",1.26,482016,7320.0,48.4,10.2
2020-12-23 10:22:00,"54",0.52,30857,0.0,4.1,3.1
2020-12-23 10:22:00,"55",0.52,45690,80.0,2.7,3.3
2020-12-23 10:22:00,"56",0.50,49002,40.0,0.4,3.2
2020-12-23 10:22:00,"57",0.69,178478,40.0,23.2,3.1
2020-12-23 10:22:00,"58",0.51,178513,120.0,8.1,20.0
2020-12-23 10:22:00,"59",0.73,98418,40.0,0.2,8.0
2020-12-23 10:22:01,"0",0.61,324805,1400.0,7.7,2.4
2020-12-23 10:22:01,"1",0.45,73702,360.0,2.1,2.1
2020-12-23 10:22:01,"2",0.70,163814,320.0,17.0,3.7
2020-12-23 10:22:01,"3",0.62,86701,2120.0,4.3,0.5
2020-12-23 10:22:01,"4",0.63,207782,4480.0,24.2,3.2
2020-12-23 10:22:01,"5",0.43,32906,520.0,1.7,0.3
2020-12-23 10:22:01,"6",0.50,55580,720.0,3.6,0.7
2020-12-23 10:22:01,"7",0.63,73189,1200.0,2.5,0.9
2020-12-23 10:22:01,"8",0.67,45868,240.0,1.0,0.7
2020-12-23 10:22:01,"9",0.81,702734,5520.0,81.8,33.6
2020-12-23 10:22:01,"10",1.47,469996,1200.0,54.2,54.8
2020-12-23 10:22:01,"11",1.40,833820,5520.0,104.6,17.9
2020-12-23 10:22:01,"12",1.57,724730,7160.0,105.9,5.2
2020-12-23 10:22:01,"13",1.28,594096,600.0,68.0,14.6
2020-12-23 10:22:01,"14",0.32,23102,0.0,0.1,2.3
2020-12-23 10:22:01,"15",0.45,49443,40.0,0.6,3.4
2020-12-23 10:22:01,"16",0.95,44835,0.0,0.6,2.5
2020-12-23 10:22:01,"17",0.53,64670,0.0,1.4,2.0
2020-12-23 10:22:01,"18",0.26,25176,40.0,0.4,1.0
2020-12-23 10:22:01,"19",0.34,14778,0.0,0.2,0.6
2020-12-23 10:22:01,"40",0.71,94612,2560.0,5.9,1.4
2020-12-23 10:22:01,"41",0.57,168196,160.0,15.9,3.1
2020-12-23 10:22:01,"42",0.54,75599,800.0,2.6,2.0
2020-12-23 10:22:01,"43",0.87,55137,200.0,1.6,1.6
2020-12-23 10:22:01,"44",0.71,89947,600.0,2.7,3.2
2020-12-23 10:22:01,"45",0.84,63770,440.0,3.5,1.6
2020-12-23 10:22:01,"46",0.54,83042,320.0,3.4,2.8
2020-12-23 10:22:01,"47",0.98,135188,2400.0,6.2,2.0
2020-12-23 10:22:01,"48",0.48,263855,480.0,3.8,19.6
2020-12-23 10:22:01,"49",0.73,434357,400.0,42.0,28.8
2020-12-23 10:22:01,"50",1.38,546205,3200.0,62.3,16.8
