Time,Core,IPC,LLC Misses,LLC[KB],MBL[MB/s],MBR[MB/s]
2020-12-24 16:59:13,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,27798653,76400.0,2981.5,651.1
2020-12-24 16:59:14,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,24017903,76400.0,2770.5,382.9
2020-12-24 16:59:15,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,28592580,76720.0,3056.8,500.4
2020-12-24 16:59:16,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,23210692,76640.0,2561.6,570.9
2020-12-24 16:59:17,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,24960927,76680.0,2696.6,427.4
2020-12-24 16:59:18,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,20255993,76760.0,2383.6,546.6
2020-12-24 16:59:19,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,18152871,76600.0,2093.4,489.1
2020-12-24 16:59:20,"10-19,50-59,20-29,60-69,30-39,70-79",1.52,23177373,76560.0,2691.7,296.2
2020-12-24 16:59:21,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,19209622,76560.0,2246.4,325.4
2020-12-24 16:59:22,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,21967127,76640.0,2442.6,522.4
2020-12-24 16:59:23,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,28966237,76680.0,3150.5,448.6
2020-12-24 16:59:24,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,24996194,76640.0,2739.2,447.6
2020-12-24 16:59:25,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,23700317,76520.0,2556.0,690.4
2020-12-24 16:59:26,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20521624,76640.0,2370.1,511.9
2020-12-24 16:59:27,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26845196,76640.0,2929.1,433.6
2020-12-24 16:59:28,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,22110021,76560.0,2463.2,684.1
2020-12-24 16:59:29,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,21862782,76760.0,2429.0,478.5
2020-12-24 16:59:30,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,17167411,76760.0,2091.4,436.4
2020-12-24 16:59:31,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,21155259,76680.0,2401.7,641.5
2020-12-24 16:59:32,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,22760300,76640.0,2610.2,417.9
2020-12-24 16:59:33,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,27877583,76640.0,3054.1,393.9
2020-12-24 16:59:34,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,21366224,76680.0,2353.8,520.9
2020-12-24 16:59:35,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,24382253,76680.0,2699.5,397.1
2020-12-24 16:59:36,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,24008872,76600.0,2643.6,412.1
2020-12-24 16:59:37,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,19295381,76640.0,2250.3,540.7
2020-12-24 16:59:38,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,26621628,76640.0,2860.2,343.2
2020-12-24 16:59:39,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,24273084,76720.0,2655.0,419.8
2020-12-24 16:59:40,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,26941637,76560.0,2810.6,815.1
2020-12-24 16:59:41,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,21264938,76720.0,2459.3,421.5
2020-12-24 16:59:42,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,20893745,76640.0,2428.1,336.6
2020-12-24 16:59:43,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,28980991,76480.0,3080.8,620.5
2020-12-24 16:59:44,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,26005721,76440.0,2883.7,426.5
2020-12-24 16:59:45,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,21136720,76600.0,2384.3,559.5
2020-12-24 16:59:46,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,23411840,76600.0,2511.6,572.6
2020-12-24 16:59:47,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,18324003,76760.0,2193.0,462.0
2020-12-24 16:59:48,"10-19,50-59,20-29,60-69,30-39,70-79",1.51,27347215,76760.0,2961.3,293.9
2020-12-24 16:59:49,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,20109404,76080.0,2367.0,538.4
2020-12-24 16:59:50,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,25451989,76680.0,2805.0,346.2
2020-12-24 16:59:51,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,21451033,76640.0,2355.9,503.3
2020-12-24 16:59:52,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,23271439,76440.0,2499.9,522.6
2020-12-24 16:59:53,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,23197827,76680.0,2626.9,407.0
2020-12-24 16:59:54,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,23154976,76760.0,2606.9,376.0
2020-12-24 16:59:55,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,25883103,76720.0,2717.9,546.2
2020-12-24 16:59:56,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,20294351,76680.0,2300.2,342.5
2020-12-24 16:59:57,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,27418220,76680.0,2988.6,305.0
2020-12-24 16:59:58,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,23750920,76640.0,2607.8,547.2
2020-12-24 16:59:59,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,25295805,76600.0,2776.0,299.1
2020-12-24 17:00:00,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,23114444,76640.0,2617.5,300.7
2020-12-24 17:00:01,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,27461571,76600.0,2734.1,787.1
2020-12-24 17:00:02,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,24147660,76560.0,2581.6,437.4
2020-12-24 17:00:03,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,20587367,76360.0,2345.7,405.9
2020-12-24 17:00:04,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,19130074,76680.0,2186.8,583.3
2020-12-24 17:00:05,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,28232057,76640.0,2965.8,449.6
2020-12-24 17:00:06,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,17332668,76560.0,2087.7,301.8
2020-12-24 17:00:07,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,21766409,76560.0,2417.5,643.7
2020-12-24 17:00:08,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,25522296,76760.0,2888.4,391.8
2020-12-24 17:00:09,"10-19,50-59,20-29,60-69,30-39,70-79",1.52,24173872,76680.0,2716.1,282.9
2020-12-24 17:00:10,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,17140435,76680.0,1950.2,542.0
2020-12-24 17:00:11,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20644442,76640.0,2260.9,439.4
2020-12-24 17:00:12,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,24412443,76640.0,2402.5,708.4
2020-12-24 17:00:13,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,26318209,76360.0,2790.0,580.3
2020-12-24 17:00:14,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,25014053,76680.0,2664.1,445.9
2020-12-24 17:00:15,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,19134982,76720.0,2223.1,410.6
2020-12-24 17:00:16,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,23757347,76560.0,2440.2,746.4
2020-12-24 17:00:17,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,18396754,76680.0,2147.9,377.1
2020-12-24 17:00:18,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,17676561,76720.0,2087.5,326.7
2020-12-24 17:00:19,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,22950510,76400.0,2534.6,599.1
2020-12-24 17:00:20,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,22294696,76640.0,2561.5,339.5
2020-12-24 17:00:21,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,25419510,76720.0,2788.0,459.8
2020-12-24 17:00:22,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,23988256,76520.0,2497.6,655.2
2020-12-24 17:00:23,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,26417740,76440.0,2776.9,633.7
2020-12-24 17:00:24,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,22542638,76400.0,2536.9,385.2
2020-12-24 17:00:25,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,25633699,76440.0,2725.5,554.9
2020-12-24 17:00:26,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,22861328,76640.0,2633.2,353.4
2020-12-24 17:00:27,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,28842348,74400.0,3045.3,792.3
2020-12-24 17:00:28,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,24260457,76760.0,2588.3,696.4
2020-12-24 17:00:29,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,21902859,76760.0,2535.1,290.3
2020-12-24 17:00:30,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,24519133,76760.0,2689.4,309.0
2020-12-24 17:00:31,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,19511910,76320.0,2167.8,664.2
2020-12-24 17:00:32,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,20964015,76760.0,2434.8,423.2
2020-12-24 17:00:33,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,25305348,76560.0,2743.2,478.0
2020-12-24 17:00:34,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,22898557,76640.0,2371.4,931.6
2020-12-24 17:00:35,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,21356422,76600.0,2380.0,540.7
2020-12-24 17:00:36,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,21537545,76720.0,2450.0,311.4
2020-12-24 17:00:37,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,21316327,76720.0,2389.8,466.6
2020-12-24 17:00:38,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,18485620,76520.0,2248.5,307.4
2020-12-24 17:00:39,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,15822518,76680.0,2007.5,293.2
2020-12-24 17:00:40,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,18557751,76600.0,2130.1,720.6
2020-12-24 17:00:41,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,25759005,76560.0,2811.5,444.1
2020-12-24 17:00:42,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,23935377,76560.0,2650.0,359.6
2020-12-24 17:00:43,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,28989003,76560.0,2996.8,694.5
2020-12-24 17:00:44,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,22124077,76120.0,2477.5,496.5
2020-12-24 17:00:45,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,21842566,76680.0,2511.6,440.8
2020-12-24 17:00:46,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,22574698,76680.0,2687.9,406.7
2020-12-24 17:00:47,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,22951474,76600.0,2535.5,634.5
2020-12-24 17:00:48,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,16467800,76680.0,2009.6,284.1
2020-12-24 17:00:49,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,17887296,76480.0,2223.0,512.8
2020-12-24 17:00:50,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,18596030,76720.0,2283.8,290.2
2020-12-24 17:00:51,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,18274133,76720.0,2200.7,322.9
2020-12-24 17:00:52,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20357974,76600.0,2417.5,467.1
2020-12-24 17:00:53,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,27607074,76360.0,3067.5,423.5
2020-12-24 17:00:54,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,20541642,76640.0,2352.0,524.9
2020-12-24 17:00:55,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,26113674,76240.0,2650.6,808.1
2020-12-24 17:00:56,"10-19,50-59,20-29,60-69,30-39,70-79",1.52,24185064,76600.0,2666.2,351.2
2020-12-24 17:00:57,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,24359857,76600.0,2698.6,505.0
2020-12-24 17:00:58,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,25404463,76720.0,2729.8,536.4
2020-12-24 17:00:59,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,19216478,76600.0,2297.2,383.4
2020-12-24 17:01:00,"10-19,50-59,20-29,60-69,30-39,70-79",1.40,20224793,76400.0,2305.3,334.3
2020-12-24 17:01:01,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,22583949,76120.0,2565.9,708.9
2020-12-24 17:01:02,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,22133163,76680.0,2541.5,472.2
2020-12-24 17:01:03,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,23882409,76400.0,2641.2,490.5
2020-12-24 17:01:04,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,20809187,76520.0,2339.7,618.9
2020-12-24 17:01:05,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,19273604,76680.0,2276.5,302.0
2020-12-24 17:01:06,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,26742666,76640.0,2674.0,798.2
2020-12-24 17:01:07,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,21529896,76520.0,2448.8,608.9
2020-12-24 17:01:08,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,22585390,76640.0,2681.1,255.6
2020-12-24 17:01:09,"10-19,50-59,20-29,60-69,30-39,70-79",1.53,22029634,76520.0,2561.6,417.9
2020-12-24 17:01:10,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,20735820,76760.0,2389.9,516.0
2020-12-24 17:01:11,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20660929,76720.0,2496.7,370.0
2020-12-24 17:01:12,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,24195200,76520.0,2748.0,377.1
2020-12-24 17:01:13,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,21905676,76560.0,2526.4,468.7
2020-12-24 17:01:14,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,24885567,76680.0,2929.6,361.6
2020-12-24 17:01:15,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,24938174,76760.0,2800.5,367.4
2020-12-24 17:01:16,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,25576770,76680.0,2836.4,485.0
2020-12-24 17:01:17,"10-19,50-59,20-29,60-69,30-39,70-79",1.37,30404241,76280.0,2994.1,1029.6
2020-12-24 17:01:18,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,20527374,76600.0,2444.8,359.9
2020-12-24 17:01:19,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,23944995,76720.0,2698.2,515.7
2020-12-24 17:01:20,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,20519129,76720.0,2525.2,314.1
2020-12-24 17:01:21,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,22245524,76680.0,2618.6,270.6
2020-12-24 17:01:22,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,27740071,76640.0,3009.7,693.9
2020-12-24 17:01:23,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,22426159,76560.0,2621.3,462.5
2020-12-24 17:01:24,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,20982228,76480.0,2470.4,343.6
2020-12-24 17:01:25,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,20623544,76480.0,2393.8,697.3
2020-12-24 17:01:26,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,17773350,76720.0,2214.5,346.6
2020-12-24 17:01:27,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,27641771,76280.0,2938.6,589.6
2020-12-24 17:01:28,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,24888617,76720.0,2651.8,630.0
2020-12-24 17:01:29,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,23349634,76640.0,2713.3,269.6
2020-12-24 17:01:30,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,22491463,76680.0,2611.8,454.1
2020-12-24 17:01:31,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,25441819,76640.0,2862.9,498.5
2020-12-24 17:01:32,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,26547651,76680.0,2973.7,368.6
2020-12-24 17:01:33,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,25098062,76680.0,2840.2,353.7
2020-12-24 17:01:34,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,25371520,76760.0,2869.2,509.0
2020-12-24 17:01:35,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,21118022,76600.0,2437.2,352.2
2020-12-24 17:01:36,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20067100,76640.0,2351.9,328.8
2020-12-24 17:01:37,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,24329646,76640.0,2643.1,453.6
2020-12-24 17:01:38,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,30523712,76360.0,3090.8,721.8
2020-12-24 17:01:39,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,24697968,76640.0,2699.4,546.1
2020-12-24 17:01:40,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,19758243,76640.0,2281.6,509.1
2020-12-24 17:01:41,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,21014171,76440.0,2463.9,291.7
2020-12-24 17:01:42,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,24260497,76600.0,2737.3,358.2
2020-12-24 17:01:43,"10-19,50-59,20-29,60-69,30-39,70-79",1.39,24341871,76680.0,2507.0,607.0
2020-12-24 17:01:44,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,18885402,76680.0,2273.4,355.5
2020-12-24 17:01:45,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,23617712,76720.0,2659.8,355.0
2020-12-24 17:01:46,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,21311615,76640.0,2351.5,569.6
2020-12-24 17:01:47,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,22112632,76680.0,2539.1,419.3
2020-12-24 17:01:48,"10-19,50-59,20-29,60-69,30-39,70-79",1.54,24731022,76480.0,2706.7,497.9
2020-12-24 17:01:49,"10-19,50-59,20-29,60-69,30-39,70-79",1.36,22116809,76600.0,2337.3,747.0
2020-12-24 17:01:50,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,21709042,76680.0,2517.4,350.0
2020-12-24 17:01:51,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,22708357,76760.0,2636.2,312.7
2020-12-24 17:01:52,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,26682900,76600.0,2908.4,771.6
2020-12-24 17:01:53,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,25618936,76480.0,2886.4,426.4
2020-12-24 17:01:54,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,18678773,76520.0,2277.7,356.7
2020-12-24 17:01:55,"10-19,50-59,20-29,60-69,30-39,70-79",1.38,18955411,76720.0,2192.1,606.4
2020-12-24 17:01:56,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,18979524,76760.0,2246.5,356.2
2020-12-24 17:01:57,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,20385334,76640.0,2322.8,318.6
2020-12-24 17:01:58,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,20215850,76680.0,2305.9,611.7
2020-12-24 17:01:59,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,24076332,76720.0,2705.4,313.1
2020-12-24 17:02:00,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,30994757,76480.0,3096.1,668.8
2020-12-24 17:02:01,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,26001118,76640.0,2779.5,568.8
2020-12-24 17:02:02,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,18797824,76680.0,2230.3,343.9
2020-12-24 17:02:03,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,21867430,76520.0,2404.5,428.5
2020-12-24 17:02:04,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,28373407,76680.0,2973.2,502.0
2020-12-24 17:02:05,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,21847646,76640.0,2465.5,462.8
2020-12-24 17:02:06,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,23825369,76600.0,2605.6,413.3
2020-12-24 17:02:07,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,21057389,76440.0,2335.6,686.8
2020-12-24 17:02:08,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,17531082,74480.0,2121.6,327.1
2020-12-24 17:02:09,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,20238302,76720.0,2330.1,345.2
2020-12-24 17:02:10,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,22603556,76680.0,2482.1,615.1
2020-12-24 17:02:11,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,27842894,76640.0,2907.0,475.3
2020-12-24 17:02:12,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,24566257,76680.0,2670.7,450.3
2020-12-24 17:02:13,"10-19,50-59,20-29,60-69,30-39,70-79",1.37,24855452,76600.0,2584.5,583.5
2020-12-24 17:02:14,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,27607552,76640.0,2983.2,585.1
2020-12-24 17:02:15,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,25780231,76600.0,2797.4,352.1
2020-12-24 17:02:16,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,28087080,76680.0,2954.9,553.5
2020-12-24 17:02:17,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,19295724,76600.0,2256.8,368.4
2020-12-24 17:02:18,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,21208521,76680.0,2521.4,611.2
2020-12-24 17:02:19,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,29950723,76560.0,2961.5,800.4
2020-12-24 17:02:20,"10-19,50-59,20-29,60-69,30-39,70-79",1.51,22034353,76640.0,2558.2,278.4
2020-12-24 17:02:21,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,29547258,76560.0,2944.4,702.3
2020-12-24 17:02:22,"10-19,50-59,20-29,60-69,30-39,70-79",1.35,23483689,76760.0,2579.6,596.6
2020-12-24 17:02:23,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,23646210,76720.0,2536.3,411.7
2020-12-24 17:02:24,"10-19,50-59,20-29,60-69,30-39,70-79",1.35,20245455,76560.0,2288.7,521.7
2020-12-24 17:02:25,"10-19,50-59,20-29,60-69,30-39,70-79",1.34,22226794,76520.0,2392.0,637.4
2020-12-24 17:02:26,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,18825687,76600.0,2252.2,362.9
2020-12-24 17:02:27,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,23804459,76640.0,2614.8,391.8
2020-12-24 17:02:28,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,23141763,76480.0,2604.1,468.6
2020-12-24 17:02:29,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,24024162,76680.0,2638.1,331.7
2020-12-24 17:02:30,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,21464694,76600.0,2466.1,300.7
2020-12-24 17:02:31,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,18877193,76480.0,2240.6,471.2
2020-12-24 17:02:32,"10-19,50-59,20-29,60-69,30-39,70-79",1.37,29446489,76600.0,3193.6,662.0
2020-12-24 17:02:33,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,24615714,76600.0,2689.4,452.2
2020-12-24 17:02:34,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,27196283,76480.0,2848.5,541.5
2020-12-24 17:02:35,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,22255535,76560.0,2538.3,534.3
2020-12-24 17:02:36,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,26677004,76720.0,2975.3,386.0
2020-12-24 17:02:37,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,25247532,76560.0,2825.5,531.8
2020-12-24 17:02:38,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,19647758,76560.0,2327.5,313.5
2020-12-24 17:02:39,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,22678775,76760.0,2571.8,292.2
2020-12-24 17:02:40,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,21371711,76600.0,2486.2,468.3
2020-12-24 17:02:41,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,22926115,76760.0,2618.7,372.8
2020-12-24 17:02:42,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,22487938,76040.0,2549.7,428.9
2020-12-24 17:02:43,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,31075217,76720.0,3175.4,793.6
2020-12-24 17:02:44,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,21603954,76640.0,2505.5,434.8
2020-12-24 17:02:45,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,23449534,76680.0,2672.1,355.7
2020-12-24 17:02:46,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,28551595,76680.0,3085.4,536.2
2020-12-24 17:02:47,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,25006024,76760.0,2778.5,508.6
2020-12-24 17:02:48,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,22006325,76720.0,2485.5,308.8
2020-12-24 17:02:49,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,28858671,76480.0,3018.4,563.8
2020-12-24 17:02:50,"10-19,50-59,20-29,60-69,30-39,70-79",1.50,25045065,76680.0,2722.5,338.6
2020-12-24 17:02:51,"10-19,50-59,20-29,60-69,30-39,70-79",1.42,22310075,76480.0,2550.3,304.1
2020-12-24 17:02:52,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,23920733,76760.0,2619.3,565.8
2020-12-24 17:02:53,"10-19,50-59,20-29,60-69,30-39,70-79",1.41,22718589,76640.0,2416.8,684.3
2020-12-24 17:02:54,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,24193784,76760.0,2649.8,605.7
2020-12-24 17:02:55,"10-19,50-59,20-29,60-69,30-39,70-79",1.48,26873554,76640.0,2916.8,465.8
2020-12-24 17:02:56,"10-19,50-59,20-29,60-69,30-39,70-79",1.43,20728828,76680.0,2409.0,341.4
2020-12-24 17:02:57,"10-19,50-59,20-29,60-69,30-39,70-79",1.49,26847118,76560.0,2907.8,431.9
2020-12-24 17:02:58,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,20459757,76360.0,2344.7,554.3
2020-12-24 17:02:59,"10-19,50-59,20-29,60-69,30-39,70-79",1.47,17761279,76720.0,2226.2,383.8
2020-12-24 17:03:00,"10-19,50-59,20-29,60-69,30-39,70-79",1.51,25902002,76640.0,2906.1,322.8
2020-12-24 17:03:01,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,18823944,76640.0,2253.0,392.5
2020-12-24 17:03:02,"10-19,50-59,20-29,60-69,30-39,70-79",1.45,25290647,76760.0,2800.5,432.1
2020-12-24 17:03:03,"10-19,50-59,20-29,60-69,30-39,70-79",1.44,22720315,76440.0,2568.3,445.1
2020-12-24 17:03:04,"10-19,50-59,20-29,60-69,30-39,70-79",1.46,27633277,76640.0,2871.3,656.8
